rated,turns,victory_status,winner,increment_code,white_rating,black_rating,opening_name
FALSE,58,mate,black,10+5,1413,1500,King's Indian Defense: Smyslov Variation
FALSE,45,resign,white,9+20,1688,1413,English Opening: King's English Variation |  Kramnik-Shirov Counterattack
TRUE,48,mate,black,20+10,1220,1407,Ruy Lopez: Cozio Defense
FALSE,48,resign,white,30+0,1500,1407,Franco-Benoni Defense
FALSE,26,resign,black,15+10,1407,1459,Queen's Gambit Declined: Exchange Variation |  Positional Variation
FALSE,32,mate,black,15+10,1500,1407,Kadas Opening
FALSE,41,resign,white,20+15,1430,1407,Center Game #2
FALSE,23,resign,white,20+60,2139,1407,Vienna Game: Stanley Variation
TRUE,48,resign,black,15+15,1259,1184,Queen's Gambit Declined
TRUE,67,resign,white,15+15,1162,1273,Tarrasch Defense
TRUE,32,resign,black,15+15,1288,1138,Queen's Gambit Declined
TRUE,7,resign,black,10+0,1154,1191,Horwitz Defense
TRUE,24,resign,black,10+0,1159,1474,Slav Defense: Three Knights Variation
TRUE,23,mate,white,10+0,1217,1176,Sicilian Defense
TRUE,20,resign,black,10+0,1205,1257,Old Indian Defense
TRUE,122,outoftime,black,10+0,1210,1183,King's Pawn Game: Wayward Queen Attack
TRUE,57,mate,white,5+10,1396,1131,Queen's Pawn Game: Krause Variation
TRUE,19,resign,white,10+10,1237,1565,Italian Game: Two Knights Defense |  Traxler Counterattack |  Knight Sacrifice Line
TRUE,98,mate,black,15+0,1753,1451,Queen's Pawn Game: Symmetrical Variation
TRUE,35,mate,white,15+0,1699,1457,Queen's Pawn Game: Chigorin Variation
FALSE,41,mate,white,10+0,1699,1500,Ruy Lopez: Exchange Variation |  Lutikov Variation
TRUE,75,mate,white,25+0,1500,1545,Queen's Pawn Game: Zukertort Variation
TRUE,122,mate,black,10+0,1364,1356,Pirc Defense #5
TRUE,8,outoftime,black,10+0,1374,1385,King's Pawn Game: McConnell Defense
TRUE,90,outoftime,black,10+0,1324,1365,Scotch Game
TRUE,46,mate,black,10+0,1376,1370,French Defense: Marshall Variation
TRUE,29,resign,black,10+0,1340,1366,Van't Kruijs Opening
TRUE,51,mate,white,10+0,1278,1380,Four Knights Game
TRUE,39,draw,draw,10+0,1250,1382,Queen's Pawn Game
TRUE,94,outoftime,black,10+0,1388,1238,Italian Game: Anti-Fried Liver Defense
TRUE,129,outoftime,white,10+0,1301,1401,Zukertort Opening: Sicilian Invitation
TRUE,129,outoftime,white,10+0,1390,1423,Philidor Defense
TRUE,38,mate,black,10+0,1403,1321,King's Pawn Game: Gunderam Gambit
TRUE,68,resign,black,10+0,1384,1393,Queen's Pawn Game #2
TRUE,56,resign,black,10+0,1403,1387,French Defense: Normal Variation
TRUE,88,mate,black,10+0,1381,1393,Zukertort Opening: Black Mustang Defense
TRUE,86,mate,black,10+0,1405,1362,Scandinavian Defense: Mieses-Kotroc Variation
TRUE,107,draw,draw,10+0,1397,1405,Sicilian Defense: Smith-Morra Gambit #2
TRUE,57,resign,white,10+0,1397,1327,Philidor Defense: Exchange Variation #2
TRUE,13,resign,white,10+0,1374,1408,Van't Kruijs Opening
TRUE,82,resign,black,10+0,1414,1594,Alekhine Defense: Scandinavian Variation
TRUE,63,mate,white,10+0,1306,1429,Queen's Pawn Game
TRUE,40,resign,black,10+0,1423,1610,Italian Game: Anti-Fried Liver Defense
TRUE,42,resign,white,10+0,1463,1432,Mieses Opening
TRUE,50,resign,white,10+0,1440,1443,Nimzo-Indian Defense: Ragozin Variation
TRUE,25,mate,white,10+0,1432,1456,Italian Game: Two Knights Defense |  Fried Liver Attack
TRUE,88,mate,black,10+0,1437,1635,French Defense: Normal Variation
TRUE,62,resign,black,10+0,1412,1427,Sicilian Defense
TRUE,48,mate,black,10+0,1443,1415,Sicilian Defense: Accelerated Dragon
TRUE,30,resign,black,10+0,1418,1404,King's Knight Opening: Normal Variation
TRUE,110,mate,black,10+0,1261,1397,Queen's Pawn Game
TRUE,60,mate,black,10+0,1406,1458,Sicilian Defense: Drazic Variation
TRUE,39,mate,white,10+0,1349,1419,Four Knights Game: Italian Variation
TRUE,63,resign,white,10+0,1412,1305,Queen's Gambit Accepted: Central Variation |  Rubinstein Defense
TRUE,40,mate,black,10+0,1424,1356,Queen's Gambit Accepted: Central Variation |  Greco Variation
TRUE,15,resign,white,10+0,1413,1434,Horwitz Defense
TRUE,47,mate,white,10+0,1408,1184,Pirc Defense: Classical Variation #2
TRUE,44,resign,white,10+0,1500,1414,King's Pawn Game
TRUE,86,resign,black,10+0,1343,1406,French Defense #2
TRUE,73,resign,white,10+0,1697,1592,St. George Defense
TRUE,80,mate,black,10+0,1693,2287,Alekhine Defense: John Tracy Gambit
TRUE,117,draw,draw,10+0,1588,1696,Anderssen Opening
TRUE,41,mate,white,10+0,1596,1711,Bishop's Opening
TRUE,94,mate,black,10+0,1721,1754,Sicilian Defense
TRUE,63,resign,white,10+0,1721,1857,Latvian Gambit Accepted
TRUE,80,outoftime,black,10+0,1735,1649,King's Pawn Game: McConnell Defense
TRUE,67,draw,draw,10+0,1731,1879,Ruy Lopez: Berlin Defense |  Rio Gambit Accepted
TRUE,116,outoftime,black,10+0,1643,1722,Russian Game: Three Knights Game
TRUE,130,mate,black,10+0,1228,1732,King's Pawn Game: Wayward Queen Attack
TRUE,73,resign,white,10+0,1716,1856,Ruy Lopez: Berlin Defense |  Improved Steinitz Defense
TRUE,93,resign,white,10+0,1710,1712,Sicilian Defense: Najdorf Variation
TRUE,94,outoftime,black,10+0,1828,1694,Slav Defense
TRUE,33,resign,white,10+0,1685,1609,Caro-Kann Defense
FALSE,47,mate,white,10+8,1472,1445,Queen's Pawn Game: London System
FALSE,23,mate,white,20+5,1472,1500,Queen's Pawn Game: London System
FALSE,84,resign,white,15+15,1472,1218,Queen's Pawn Game: Mason Attack
FALSE,6,resign,white,180+0,1161,1472,Old Indian Defense
TRUE,88,mate,black,20+2,1493,1315,Dutch Defense
FALSE,35,mate,white,20+0,1493,1500,Queen's Pawn Game: Mason Attack
FALSE,78,mate,black,12+0,1463,1493,Nimzowitsch Defense: Williams Variation
FALSE,61,resign,white,12+0,1493,1463,Queen's Pawn Game: Mason Attack
FALSE,113,draw,draw,10+0,1744,1482,Bishop's Opening: Boi Variation
FALSE,78,mate,black,10+0,1482,1744,Queen's Pawn Game: Mason Attack
FALSE,31,resign,white,15+8,1500,1482,English Opening: King's English Variation |  Kramnik-Shirov Counterattack
TRUE,49,mate,white,10+0,1477,1189,Queen's Pawn Game: Mason Attack
TRUE,82,mate,black,10+0,1476,1474,Queen's Pawn Game: London System
FALSE,115,outoftime,white,10+0,1476,1524,Queen's Gambit Refused: Marshall Defense
FALSE,59,mate,white,10+0,1500,1170,Center Game #2
FALSE,82,mate,black,10+0,1170,1500,King's Pawn Game: Leonardis Variation
TRUE,22,resign,black,15+15,1229,1160,Bishop's Opening
FALSE,49,mate,white,10+0,1219,1229,French Defense: Paulsen Variation
FALSE,45,resign,white,30+0,1659,1500,Sicilian Defense: Smith-Morra Gambit Declined |  Alapin Formation
TRUE,10,resign,black,15+10,1032,1140,King's Pawn Opening: Speers
TRUE,88,mate,black,30+0,1037,1669,Sicilian Defense
TRUE,33,mate,white,10+0,1147,1121,Nimzowitsch Defense: Scandinavian Variation |  Bogoljubov Variation
TRUE,69,mate,white,10+0,1209,1261,Petrov's Defense
FALSE,84,mate,black,10+0,1500,1311,English Opening: King's English Variation
TRUE,70,mate,black,10+0,1500,1473,Vienna Game: Paulsen Variation
TRUE,74,resign,white,8+0,2352,2366,Latvian Gambit Accepted |  Main Line
TRUE,161,mate,white,8+0,2351,2363,Sicilian Defense: Delayed Alapin
TRUE,62,mate,black,10+5,1500,1758,Alekhine Defense: Four Pawns Attack
TRUE,39,resign,white,15+5,1724,1605,Sicilian Defense: Alapin Variation
TRUE,91,resign,white,15+15,1364,1327,Italian Game: Two Knights Defense |  Knight Attack |  Normal Variation
FALSE,53,mate,white,30+0,1327,1355,Ponziani Opening: Jaenisch Counterattack
TRUE,35,resign,white,10+0,1367,1343,Pirc Defense #2
TRUE,52,resign,black,10+0,1361,1370,Philidor Defense #3
TRUE,66,resign,black,10+0,1327,1343,Giuoco Piano
TRUE,111,mate,white,10+0,1347,1186,Four Knights Game: Italian Variation
TRUE,27,mate,white,10+0,1334,1400,French Defense: Knight Variation
TRUE,19,resign,black,10+0,1348,1322,King's Gambit Accepted |  Schallopp Defense
TRUE,27,resign,black,10+0,1329,1466,Sicilian Defense: Bowdler Attack
TRUE,25,mate,white,10+0,1295,1821,King's Knight Opening: Normal Variation
TRUE,102,resign,black,10+0,1329,1282,Queen's Gambit Refused: Chigorin Defense |  Janowski Variation
TRUE,60,mate,black,10+0,1285,1598,Vienna Game
TRUE,62,mate,black,10+0,1099,1279,Queen's Pawn Game: Chigorin Variation
TRUE,130,draw,draw,10+0,1275,1398,Caro-Kann Defense #2
TRUE,61,mate,white,10+0,1350,1285,Queen's Gambit Refused: Chigorin Defense |  Janowski Variation
TRUE,63,mate,white,10+0,1383,1286,Four Knights Game: Italian Variation
TRUE,50,mate,black,10+0,1297,1313,Italian Game
TRUE,26,mate,black,10+0,1273,1286,Italian Game: Giuoco Pianissimo |  Normal
TRUE,33,mate,white,10+0,1282,1018,Russian Game: Three Knights Game
TRUE,17,mate,white,10+0,1231,1295,Italian Game: Two Knights Defense |  Fried Liver Attack
TRUE,32,resign,black,10+0,1306,1298,Four Knights Game: Italian Variation
TRUE,92,outoftime,black,10+0,1195,1298,Van't Kruijs Opening
TRUE,47,mate,white,10+0,1383,1307,Elephant Gambit
TRUE,25,resign,white,10+0,1296,1284,Sicilian Defense: Closed Variation
TRUE,71,mate,white,10+0,1600,1300,Center Game: Normal Variation
TRUE,57,mate,white,10+0,1282,1492,Philidor Defense #2
TRUE,43,draw,draw,10+0,1386,1279,Hungarian Opening
TRUE,17,mate,white,10+0,1264,1367,Giuoco Piano
TRUE,51,mate,white,10+0,1393,1272,Queen's Pawn Game: Chigorin Variation
TRUE,24,mate,black,10+0,1278,1474,Philidor Defense #2
TRUE,39,resign,white,10+0,1267,1370,Scandinavian Defense: Mieses-Kotroc Variation
TRUE,49,mate,white,10+0,1349,1276,King's Pawn Game: Leonardis Variation
TRUE,40,mate,black,10+0,1285,1383,French Defense: Knight Variation
TRUE,95,mate,white,10+0,1526,1290,Hungarian Opening
TRUE,45,mate,white,10+0,1460,1296,Blackmar-Diemer Gambit: Pietrowsky Defense
TRUE,64,mate,black,10+0,1299,1647,Sicilian Defense: Bowdler Attack
TRUE,51,resign,white,10+0,1279,1625,Four Knights Game: Italian Variation
TRUE,43,mate,white,5+5,1455,1272,Sicilian Defense: Loewenthal Variation
TRUE,29,resign,white,5+5,1253,1472,Scandinavian Defense: Main Line
TRUE,23,resign,black,15+5,1258,1481,Queen's Pawn Game: Chigorin Variation
TRUE,53,mate,white,8+0,1500,1509,Vienna Game: Stanley Variation
TRUE,25,mate,white,10+0,2165,1973,Sicilian Defense: Franco-Sicilian Variation
TRUE,78,resign,black,10+0,2179,2115,Hungarian Opening
TRUE,52,outoftime,black,10+0,1857,2176,Benoni Defense
TRUE,83,resign,white,10+0,2173,1831,Bishop's Opening
TRUE,41,draw,draw,10+0,2177,2051,French Defense: Advance Variation |  Paulsen Attack
TRUE,101,resign,white,10+0,2156,2181,Sicilian Defense: O'Kelly Variation |  Yerevan System
TRUE,37,mate,white,10+0,2175,1983,Sicilian Defense: Najdorf Variation |  Scheveningen Variation
TRUE,106,resign,black,10+0,1856,2171,French Defense: La Bourdonnais Variation
TRUE,56,mate,black,10+0,2030,2164,Sicilian Defense: Staunton-Cochrane Variation
TRUE,124,resign,black,10+0,2179,2090,Horwitz Defense
TRUE,32,resign,black,10+0,1450,1390,Three Knights Opening
TRUE,67,resign,white,10+0,1507,1497,Italian Game: Two Knights Defense |  Modern Bishop's Opening
TRUE,42,mate,black,10+0,1511,1490,Ruy Lopez: Exchange Variation |  Lutikov Variation
TRUE,78,mate,black,10+0,1402,1465,Italian Game: Two Knights Defense |  Modern Bishop's Opening
TRUE,100,resign,black,10+0,1492,1560,Pirc Defense #4
TRUE,64,resign,white,10+0,1558,1526,Bishop's Opening
TRUE,53,mate,white,10+0,1491,1438,Three Knights Opening
TRUE,71,resign,white,10+0,1447,1439,Pirc Defense #4
TRUE,41,resign,white,10+0,1455,1506,King's Pawn Game: Wayward Queen Attack |  Kiddie Countergambit
TRUE,77,resign,white,10+0,1570,1565,Ruy Lopez: Exchange Variation |  Lutikov Variation
FALSE,7,mate,white,7+2,1238,1500,Bishop's Opening
FALSE,7,mate,white,7+2,1500,1238,Bishop's Opening
FALSE,4,mate,black,7+2,1500,1238,Bird Opening
FALSE,18,mate,black,7+2,1500,1238,Sicilian Defense: Bowdler Attack
FALSE,23,mate,white,15+5,1443,1500,Scotch Game
FALSE,12,resign,black,10+5,1500,1626,Bishop's Opening
TRUE,60,resign,black,10+0,1319,1214,King's Pawn Game: Damiano Defense
TRUE,54,resign,black,10+0,1278,1308,English Opening: Anglo-Dutch Defense
TRUE,28,mate,black,10+0,1317,1401,Scotch Game
TRUE,32,resign,white,10+0,1258,1331,Sicilian Defense
TRUE,65,mate,white,10+0,1320,1291,King's Pawn Game: McConnell Defense
TRUE,33,resign,black,10+0,1331,1347,Sicilian Defense: Godiva Variation
TRUE,104,resign,black,10+0,1340,1433,Queen's Pawn Game
TRUE,127,draw,draw,10+0,1134,1346,Sicilian Defense
TRUE,73,resign,white,10+0,1336,1292,Modern Defense
TRUE,106,resign,black,10+0,1515,1319,Sicilian Defense: Closed Variation
TRUE,40,mate,black,10+0,1295,1308,Alekhine Defense: Two Pawn Attack
TRUE,45,resign,white,10+0,1295,1321,Englund Gambit
TRUE,117,mate,white,10+0,1278,1463,Queen's Pawn Game: Zukertort Variation
TRUE,123,mate,white,10+0,1363,1287,Indian Game
TRUE,45,resign,white,10+0,1275,1287,King's Knight Opening: Normal Variation
TRUE,89,mate,white,10+0,1201,1290,Sicilian Defense: Dragon Variation
TRUE,73,resign,white,9+10,1214,925,French Defense: Advance Variation #3
TRUE,105,mate,white,15+15,966,937,Scandinavian Defense
TRUE,8,resign,black,15+15,951,955,French Defense: Normal Variation
TRUE,61,mate,white,10+0,784,970,King's Knight Opening
TRUE,101,mate,white,15+15,1161,958,Scandinavian Defense: Modern Variation #2
TRUE,96,mate,black,10+5,972,985,Italian Game: Rousseau Gambit
FALSE,79,mate,white,15+0,1148,972,Scandinavian Defense: Mieses-Kotroc Variation
FALSE,16,resign,black,15+15,972,1301,Portuguese Opening
TRUE,13,resign,white,10+0,1181,978,English Opening: Anglo-Scandinavian Defense
TRUE,21,resign,white,15+15,958,1008,King's Pawn Game: Leonardis Variation
TRUE,28,draw,draw,15+15,1015,956,Sicilian Defense: Bowdler Attack
TRUE,46,mate,black,15+15,972,954,King's Pawn Game: Alapin Opening
TRUE,110,mate,black,10+0,983,1090,Englund Gambit
TRUE,105,resign,white,10+0,964,1029,Queen's Pawn Game: Chigorin Variation
TRUE,66,mate,black,10+0,1058,943,Queen's Pawn Game: Mason Attack
TRUE,47,mate,white,10+0,808,973,Van't Kruijs Opening
TRUE,11,resign,white,10+0,1095,986,Scandinavian Defense: Mieses-Kotroc Variation
TRUE,62,resign,black,10+0,999,1092,Hungarian Opening
TRUE,13,resign,white,10+0,912,1024,Scandinavian Defense: Mieses-Kotroc Variation
TRUE,132,mate,black,15+0,1032,1274,Caro-Kann Defense: Exchange Variation
TRUE,112,mate,black,10+0,1199,1002,Queen's Gambit Accepted: Accelerated Mannheim Variation
TRUE,20,mate,black,10+0,1029,914,Hungarian Opening
TRUE,128,mate,black,10+0,1048,1077,Queen's Pawn
TRUE,33,resign,white,10+0,1082,1070,Scandinavian Defense
TRUE,141,outoftime,white,10+0,1044,1080,Zukertort Opening: Dutch Variation
TRUE,30,resign,white,10+0,1070,1069,Scandinavian Defense
FALSE,107,mate,white,180+180,1206,1069,King's Knight Opening
TRUE,48,resign,black,15+15,1099,1052,Scandinavian Defense: Gubinsky-Melts Defense
TRUE,6,resign,black,15+15,1062,1071,Queen's Pawn Game: Veresov Attack |  Alburt Defense
TRUE,19,resign,white,15+15,1038,1074,Scandinavian Defense: Gubinsky-Melts Defense
TRUE,53,resign,white,15+15,1266,1053,Zukertort Opening: Queenside Fianchetto Variation
TRUE,63,resign,black,30+0,1099,1326,Queen's Pawn Game: Mason Attack
TRUE,42,resign,black,10+15,1141,1168,Caro-Kann Defense: Hillbilly Attack
TRUE,44,draw,draw,8+7,954,1166,Zukertort Opening: Queenside Fianchetto Variation
TRUE,21,draw,draw,8+7,1196,946,Owen Defense
TRUE,37,draw,draw,8+7,937,1233,Reti Opening
FALSE,39,resign,white,5+5,1638,940,French Defense: Advance Variation |  Nimzowitsch System
TRUE,105,resign,white,10+0,1649,1672,Queen's Pawn Game: Zukertort Variation
TRUE,80,resign,black,10+0,1676,1637,Bishop's Opening
TRUE,39,resign,white,10+0,1711,1645,Nimzowitsch Defense: Kennedy Variation |  Linksspringer Variation
TRUE,90,resign,black,10+0,1655,1668,Sicilian Defense: Old Sicilian
TRUE,41,resign,black,10+0,1666,1647,Elephant Gambit
TRUE,69,resign,black,10+0,1645,1655,Italian Game
TRUE,21,resign,black,10+0,1591,1647,Zukertort Opening: Black Mustang Defense
TRUE,103,mate,white,10+0,1648,1672,Three Knights Opening
TRUE,79,resign,white,10+0,1595,1660,Queen's Gambit Declined: Alapin Variation
TRUE,31,resign,white,10+0,1671,1671,King's Gambit
TRUE,25,resign,white,10+0,1660,1665,Three Knights Opening
TRUE,31,mate,white,10+0,1682,1670,Queen's Gambit
TRUE,140,resign,black,10+0,1683,1621,Sicilian Defense: Paulsen Variation
TRUE,148,mate,black,10+0,1693,1693,Sicilian Defense: Old Sicilian
TRUE,87,mate,white,10+0,1730,1703,Italian Game: Anti-Fried Liver Defense
TRUE,41,resign,white,10+0,1799,1711,Queen's Gambit
FALSE,80,mate,black,10+0,1143,1711,Ponziani Opening
TRUE,90,resign,black,10+0,1686,1701,Ruy Lopez: Steinitz Defense
TRUE,47,resign,black,10+0,1711,1724,Three Knights Opening: Winawer Defense
TRUE,97,mate,white,10+0,1701,1680,French Defense: Knight Variation
TRUE,101,resign,white,10+0,1964,1705,Bishop's Opening
TRUE,108,mate,black,10+0,1720,1566,King's Pawn Game: McConnell Defense
TRUE,132,resign,black,10+0,1728,1798,Russian Game: Three Knights Game
TRUE,94,mate,black,10+0,1755,1717,Italian Game
TRUE,43,resign,white,10+0,1704,1775,Four Knights Game: Spanish Variation
TRUE,61,resign,white,10+0,1772,1713,Italian Game: Anti-Fried Liver Defense
TRUE,41,resign,white,10+0,1699,1800,Four Knights Game: Spanish Variation
TRUE,64,resign,black,10+0,1610,1691,Ruy Lopez
TRUE,61,mate,white,10+0,1679,1730,Sicilian Defense: French Variation
TRUE,58,resign,black,10+0,1576,1671,King's Pawn Game: Leonardis Variation
TRUE,33,mate,white,10+0,1661,1675,French Defense: Knight Variation
TRUE,54,mate,black,10+0,1661,1618,Sicilian Defense: Paulsen Variation
TRUE,60,resign,black,10+0,1748,1647,Italian Game
TRUE,141,mate,white,10+0,1637,1661,Sicilian Defense: Old Sicilian
TRUE,57,resign,black,10+0,1540,1629,King's Gambit Accepted |  Fischer Defense
TRUE,127,resign,white,10+0,1620,1549,Four Knights Game: Spanish Variation |  Classical Variation
TRUE,103,mate,white,10+0,1535,1634,Vienna Game: Paulsen Variation
TRUE,71,mate,white,10+0,1347,1268,Van't Kruijs Opening
TRUE,61,mate,white,15+3,1400,1500,Nimzowitsch Defense: Kennedy Variation |  Linksspringer Variation
FALSE,60,mate,black,5+8,1500,1072,Three Knights Opening
TRUE,73,mate,white,15+15,1258,1362,Sicilian Defense: Closed Variation
TRUE,80,resign,black,15+15,1088,1350,Richter-Veresov Attack
TRUE,108,mate,black,15+20,1297,1330,English Opening: King's English Variation |  Kramnik-Shirov Counterattack
TRUE,72,resign,white,10+10,1605,1367,Sicilian Defense: Bowdler Attack
TRUE,100,resign,black,25+0,1420,1620,King's Gambit
TRUE,105,draw,draw,8+5,1621,1325,French Defense: Advance Variation |  Nimzowitsch System
TRUE,98,resign,black,20+5,1500,1501,Queen's Pawn Game: Chigorin Variation
TRUE,35,resign,white,10+0,1576,1539,King's Knight Opening: Konstantinopolsky
TRUE,29,mate,white,10+0,1191,1598,King's Pawn Game: Wayward Queen Attack
TRUE,41,outoftime,white,10+0,1595,1223,Philidor Defense: Nimzowitsch Variation #2
TRUE,95,outoftime,white,10+0,1301,1616,Philidor Defense #2
TRUE,79,outoftime,white,10+0,1611,1371,King's Knight Opening: Normal Variation
TRUE,46,mate,black,10+0,1383,1606,Center Game: Normal Variation
TRUE,81,resign,black,10+0,1498,1597,Scotch Game
TRUE,69,resign,black,10+0,1355,1592,Vienna Game
TRUE,76,outoftime,black,10+0,1593,2216,Modern Defense: Two Knights Variation
TRUE,108,mate,black,10+0,1532,1583,Philidor Defense: Hanham Variation
TRUE,75,mate,white,10+0,1569,1349,Ruy Lopez
TRUE,87,outoftime,white,10+0,1728,1576,Old Indian: Czech Variation |  with Nc3
TRUE,111,outoftime,white,10+0,1560,1686,Nimzowitsch Defense |  Declined Variation
TRUE,40,resign,white,10+0,1550,1482,French Defense: Advance Variation |  Nimzowitsch System
TRUE,60,resign,black,10+0,1553,1953,Ruy Lopez
TRUE,109,mate,white,10+0,1775,1558,Ruy Lopez: Morphy Defense |  Anderssen Variation
TRUE,31,mate,white,10+0,1549,1570,King's Pawn Game: Dresden Opening
