Symbol,S1.WT.1,S5.WT.2,S2.BlimpKO.1,S6.BlimpKO.2,S3.TbetKO.1,S7.TbetKO.2,S4.DKO.1,S8.DKO.2
Fbxw2,4.177998605,4.168731894,4.080870967,3.978288162,4.081636281,4.102294352,3.963054378,3.996884109
Psmd5,4.416984851,4.513659307,4.437023181,4.537615232,4.218594695,4.47605574,4.295015737,4.436669677
Phf19,1.381069909,1.135728266,1.585002731,1.567150885,1.323294621,1.109262845,1.432567164,1.520548486
Traf1,5.791080057,5.742182085,6.332554564,6.206636953,6.206636953,6.085573479,6.418501889,6.346518866
AI182371,0.428241356,-0.747637913,-0.950570833,-0.719506583,-0.816530096,-0.91341225,0.223844421,-0.654685217
Cntrl,5.161666483,4.824839201,5.229095562,5.056683098,5.571629879,4.913588437,5.664074495,5.090397397
Rab14,5.684769478,5.679405513,5.639505227,5.670750618,5.682425424,5.44847827,5.686919443,5.592325875
Gsn,4.370092284,4.578011897,4.726267529,4.826382394,4.916604061,5.000797332,4.988313511,5.278717806
Stom,1.76341558,2.205700431,2.654665095,2.50776271,2.232971375,2.516865847,2.82383685,2.948661273
Ggta1,3.871392433,3.893439003,3.778834131,3.647961391,3.818687599,3.687531667,3.888638008,3.838239517
Dab2ip,1.29367385,0.904186899,0.033628866,-1.223302879,-0.844118847,-0.254097898,-0.844118847,-0.84365406
Ttll11,-1.723116191,-1.578886679,-0.868918792,-1.719509333,-1.060805395,-1.906209844,-1.686128333,-1.996332198
Ndufa8,6.451124282,6.729477563,6.631120318,6.443495488,6.064764698,6.378571367,6.304503903,6.633967489
Rbm18,3.853082949,3.820051814,3.738062586,3.738705707,3.787916011,3.745670619,3.867304139,3.653620402
Mrrf,2.086496857,2.283244786,1.888870125,2.300779877,2.179240346,2.192606718,2.026226491,1.999403556
Ptgs1,-0.169601625,-0.153857776,-1.181835301,-0.721266938,-1.026470337,-0.409511011,-1.536494736,-1.66675789
Gm13430,-0.956715282,0.656402737,-0.052838233,-1.510778717,0.232541376,-0.27682293,-1.472945443,-0.589704389
Pdcl,4.167694982,4.17769307,4.06716557,4.100134829,3.82470964,4.181746684,4.063228343,4.140033451
Rc3h2,3.519640211,3.348715631,3.293158213,3.430287863,3.590569588,3.335057372,3.625991896,3.251527234
Zbtb6,3.320136061,2.960165641,3.017609982,2.959831996,3.397309043,2.946884155,3.302240023,2.881963502
Zbtb26,1.779057574,1.089579878,1.238171513,1.341977575,1.917780737,0.986361822,1.523453571,1.191443357
Rabgap1,3.017199256,3.123546021,3.133349756,3.090503634,3.195612037,3.223050423,3.35923166,3.272455393
Strbp,0.983382378,1.052559524,1.521027811,1.704071331,1.593056806,1.300307344,1.728756087,1.673449024
Dennd1a,2.83044956,2.89264325,2.730740033,2.811807968,2.408904998,2.935550682,2.668969409,2.728172786
Nek6,0.962895244,0.668842544,1.73057931,1.28179383,1.035262959,1.28179383,2.265153226,2.436639007
Psmb7,5.900293425,6.022971331,5.962946544,5.836038602,5.676897684,5.812789269,5.777790377,6.077412237
Nr6a1,-2.712633761,-2.014631486,-2.050322965,-2.709026903,-1.781273546,-2.516970805,-1.905832017,-1.960516273
Rpl35,3.494780184,3.829156378,3.725059327,3.910237077,3.628587694,3.997923829,2.982618522,4.143274458
Arpc5l,6.662346743,6.672431254,6.623120449,6.536738087,6.194064477,6.274524709,6.196109151,6.371176343
Golga1,2.825890522,2.498401475,2.417930631,2.171798795,3.019979632,2.123408227,2.912608983,2.000092657
Scai,2.155291082,1.575894054,1.983543907,1.855686112,2.498140313,1.615274405,2.511647303,1.887563448
Ppp6c,5.487154054,5.551167217,5.372819989,5.434062938,5.331839171,5.294836541,5.190694903,5.364056337
Kynu,0.20875876,0.555690696,0.531181321,1.194362876,2.102457813,1.054550826,1.757106423,1.027098464
Arhgap15,5.207249732,5.308962646,5.268916336,5.376373072,5.260405385,5.426446911,5.153116049,5.213932777
Gtdc1,2.681094991,2.368289649,2.650504614,2.557430865,2.782511544,2.439840895,2.271337668,2.299140609
Zeb2,4.608278128,4.206564144,2.938710073,2.594552393,2.151789489,3.072327729,2.126646052,1.670786619
Zeb2os,1.371711338,1.323299037,-0.284169809,-0.244327531,-0.244327531,-0.253101762,-0.528458669,-0.307269027
Acvr2a,-0.276747666,-0.664049322,-0.560286899,-0.419752699,0.009406921,-0.647714794,-0.279184687,-0.349813573
Orc4,3.19019764,3.060170095,2.999005889,3.011070166,3.113890734,2.937871578,3.143017539,2.996981742
Mbd5,1.464496491,1.496116114,1.388781244,1.536632394,1.673975445,1.539385477,1.477001395,1.380604308
Epc2,3.991865525,4.043379494,3.966731271,4.091173239,4.218070738,4.300033049,4.158055557,4.06931118
Kif5c,0.473435272,0.277519404,1.140506524,0.93588142,0.861317375,0.757282546,1.747590641,1.654827854
Lypd6b,-0.052563604,0.623467391,-0.429568796,0.171979551,-0.141232643,0.586890005,-1.520861273,-0.587588711
Mmadhc,4.94681013,5.069915429,5.272272846,5.017194504,4.947219036,4.851071731,5.121081587,5.260634695
Gm13498,1.320032938,1.394203596,1.364550259,1.198551469,-0.062072143,1.488083201,1.085065778,1.155275054
Rnd3,0.506444229,0.898751323,0.589611994,0.560103335,1.616938319,0.674411289,1.363809327,1.306569346
Rbm43,4.741353101,4.888990539,4.881007512,4.830773464,4.738717936,4.810996766,4.820275644,4.929507423
Nmi,5.853681889,5.87056065,5.713310058,5.791340657,5.717557686,5.97333739,5.67651317,5.8206015
Rif1,3.938227496,3.759262743,3.873529029,3.893766803,4.060616981,3.675815403,4.021489286,3.817114086
NA,-0.473100781,-0.62642351,-2.422810168,-1.485642782,-0.676157446,-4.557635052,-1.453951044,-2.6191522
Neb,-2.244216959,-2.723387798,-3.433035508,-2.47338052,-0.787968063,-1.357882784,-3.222391045,-3.382627125
Arl5a,5.152673779,5.109893192,4.844260251,4.932758316,4.848441733,5.01368896,4.527901484,4.527679783
Cacnb4,-1.555454369,-1.547265136,-1.792482998,-2.112669936,-2.350867416,-2.153741619,-3.068094011,-2.820950731
Bloc1s2-ps,5.479149886,5.537379696,5.735950845,5.359209212,5.517101825,5.557522159,5.543711247,5.757774736
Stam2,3.47739654,3.471577679,3.258104506,3.268503639,3.308491064,3.304998361,3.19545804,3.225679778
Fmnl2,0.566276077,0.10736791,0.175881917,0.503297297,0.957783252,0.244121534,1.026587755,0.663593528
Prpf40a,5.477698166,5.496037296,5.601749125,5.570346689,5.459927618,5.472863997,5.692964935,5.620045
Arl6ip6,3.77951381,3.869009717,3.850254689,3.910806857,3.738599035,3.591312662,3.733358278,4.078007803
Nr4a2,2.507899108,2.416047797,3.121788264,2.9129287,3.149394523,3.505071659,3.732632984,3.543458485
NA,-0.679317963,-0.535088451,-0.998248161,-0.772593259,-1.030680284,-1.722553584,-1.409592104,-1.149094615
Gpd2,3.758469501,3.839117612,3.376673804,3.355179642,3.343717073,3.69481768,3.277468557,3.352101565
Ermn,0.500418377,0.785751354,0.898987555,-0.484411283,0.910440533,1.197472666,1.478225454,2.055570237
Cytip,6.208524439,6.343094853,6.178837433,6.255235763,6.536290392,6.511185412,6.5004212,6.544470879
Gm13546,-0.144121047,-0.419535626,-0.358423725,-0.769767668,-0.390855848,-1.082729148,-0.900220154,-0.616543305
Acvr1,-2.664268498,-1.870317796,-1.004255512,-1.114731704,-1.492911362,-1.368339647,-1.313300442,-1.373644055
Ccdc148,-1.919785842,-2.213701353,-0.806222643,-0.59749673,-2.491531211,-2.476494432,-0.567376068,-1.093003185
Pkp4,3.79891842,3.852802628,4.381177385,4.124001331,3.593997628,3.399042216,4.316916044,4.34718959
Dapl1,3.646145721,4.923379889,4.683956137,5.319753563,4.750115802,5.08560031,5.321712937,5.662105642
Gm13552,2.755181233,3.173128792,2.981547244,2.933233497,2.903259336,3.228600619,2.249109323,2.576520978
Tanc1,2.26409702,2.334299818,1.905300466,2.314023109,2.448791153,2.502966245,1.924730041,1.938799631
Wdsub1,1.251693312,1.453141875,1.520962964,1.208820654,0.963434604,1.283752565,1.921150198,1.389239694
Baz2b,1.520299268,1.506427221,2.184077363,2.471192532,3.099031161,2.308179135,2.92867541,2.287367797
March7,5.50415515,5.384242175,5.318026247,5.291248461,5.632242065,5.557495139,5.4616141,5.307910209
Cd302,0.768371599,1.206027614,0.161576506,0.408044717,1.19606658,0.023267102,0.691715983,0.850133806
Ly75,4.446296878,4.530644259,4.553716742,4.810046402,4.608098925,4.746754624,4.639499071,4.721715283
Rbms1,5.861450032,5.768364455,5.588671501,5.407973615,5.799571465,5.719754387,5.556722408,5.314139229
Tank,4.590867627,4.522329065,4.689914838,4.473089985,4.742896767,4.572323031,5.039565986,4.740618486
Psmd14,5.751798446,5.970047593,5.996621878,5.968225041,5.793468411,5.831250583,5.880499953,6.045621374
Slc4a10,-2.597572712,-2.492945192,-1.800749393,-2.795449797,-2.649152445,-3.536180813,-3.137205511,-3.918581453
Dpp4,4.948595154,4.996666472,5.567998787,5.66091838,5.160688456,5.131027059,5.617688104,5.343366395
Ifih1,3.478213695,3.459722369,3.567573922,3.629911616,3.911258423,3.9185965,4.030092231,3.70734538
Gca,-0.026330125,0.346005334,1.033506891,1.635353698,1.580441632,1.105776613,1.381695778,1.234472031
Gm19725,1.142148859,1.545547304,0.570403489,0.744058021,0.570403489,0.959055206,0.406056895,0.281422232
Cobll1,4.399470343,4.357572583,3.961949875,3.873871563,3.623208873,3.82944269,3.491012385,3.20667458
Galnt3,4.081371884,4.198138663,3.394625942,2.777437776,3.099724089,2.994732239,2.597695675,2.228502911
Ttc21b,2.339608525,2.325847855,2.479512471,2.599730292,2.186670673,1.938243819,2.59509893,2.501721441
Stk39,4.736872941,4.68495098,4.907392994,4.646675732,4.8704399,4.883156507,4.990984038,4.966746931
Cers6,2.25866015,2.480527801,2.424764764,2.528286655,2.08043872,2.19824066,2.507211419,2.220896346
Nostrin,-1.645937743,-0.909845779,-0.362833522,-1.092939432,-0.155631326,-1.092939432,-0.295394616,0.110222659
Spc25,2.957532054,3.142604658,3.17815482,2.851521917,2.883058484,2.67666987,2.986192159,3.183412526
Dhrs9,-1.868540863,-1.405381153,-2.121356034,-0.69739501,-1.705817918,0.19672061,-2.914994901,-1.00503543
Fastkd1,2.674432826,2.546202859,2.31372528,2.233894293,2.805491737,2.206440233,2.679410511,2.08791473
Ppig,4.30702916,4.161539539,4.035426755,4.112607624,4.093023568,4.113455811,4.149675219,4.14292594
Ccdc173,0.012605746,-1.227098925,-0.385928392,-0.562925687,-0.562925687,-0.940332122,-0.810068968,-0.443658381
Phospho2,3.833045537,3.991851964,3.8128118,3.690224491,3.82580524,3.965887224,3.728636468,3.760866323
Klhl23,-2.732183486,-3.785417995,-2.732183486,-2.564911439,-3.369365421,-2.992680974,-2.834152203,-2.165179147
Ssb,6.360136471,6.323632781,6.479369445,6.396352699,6.545773853,6.350053189,6.562151106,6.480206593
Mettl5,3.434005495,3.160766743,3.26045382,2.985055096,3.44044672,3.422066463,3.306862004,3.343075691
Ubr3,3.886057058,3.781915388,3.737817295,3.841226186,3.826099901,3.715184791,3.794861908,3.661014408
Myo3b,0.55266524,0.199675899,0.27852773,0.506717052,-0.162258141,0.080612749,0.696090078,0.250969012
Gad1,-2.63465785,-3.029526846,-2.127473951,-2.145522689,-1.085121056,-2.990549748,-2.608158479,-2.608158479
Gorasp2,5.226149376,5.486963338,5.541741907,5.41559953,5.446676407,5.485230144,5.411536886,5.57803792
Tlk1,5.546850385,5.520136999,5.831656347,5.78567249,5.613933537,5.77225639,6.042346726,6.02422804
Mettl8,1.942131838,2.159131432,2.048152599,2.055397689,2.374074362,2.138456222,1.941917661,1.915330819
Dcaf17,1.810795563,1.492247457,1.599728563,1.343426828,1.833879255,1.541831248,1.810730927,1.595109458
Dync1i2,5.309699517,5.358757739,5.22936896,5.114384859,5.09345101,5.223183486,5.168755765,5.259873856
Slc25a12,5.169197062,5.229470127,5.214118763,5.209813637,4.961400775,5.140510916,4.97886382,5.206130223
Hat1,4.812876987,4.823372704,4.806362279,4.868830568,4.745446347,4.794377342,4.713365953,4.815657381
Metap1d,2.00399589,1.154946219,2.306660376,2.10078832,2.10010001,1.705325111,2.539995953,1.977592094
NA,-1.744488352,-1.926063331,-1.676455111,-0.883710436,-2.117766601,-1.729114884,-0.883710436,-1.542414374
Itga6,4.309765193,4.509154611,4.341953654,4.530547253,4.193302402,4.308347771,3.81275468,4.018769323
Pdk1,3.633649401,3.799853479,4.213539741,4.377367426,4.408896504,4.514932759,4.229818716,4.412740039
Rapgef4,0.557939452,0.70502311,0.85644219,1.516409328,1.990953198,1.437177636,1.516409328,1.406062771
Zak,-2.851413218,-2.781932076,-2.998771651,-2.449580043,-1.979724961,-1.772935943,-2.322508582,-1.756671653
Cdca7,2.349026775,2.384698151,2.750725747,2.892959178,2.599540276,2.440504304,2.747742853,3.104356259
Sp3,5.669318841,5.736538106,5.62399615,5.645558311,5.774345398,5.723426986,5.63241706,5.623503132
Sp3os,0.664894367,0.928256776,1.397407775,0.345522186,0.613971016,1.283183489,0.923928064,1.314415722
Ola1,4.518342328,4.760303213,4.815291718,4.674593394,4.403460427,4.705570865,4.635731407,4.961947732
Cir1,2.787507436,2.44048179,2.133761743,1.854401805,2.439010343,2.693141571,2.043386083,1.76479498
Scrn3,1.986835325,1.781025512,1.342026249,1.673002844,1.089550135,1.153211122,0.49123333,0.638308176
Gpr155,2.04369697,1.981938439,1.689062344,1.97468553,2.122031541,2.181468362,1.912769327,1.956690372
Wipf1,7.445117625,7.429829227,7.377184016,7.415879597,7.055442143,7.3111681,7.134063291,7.168208156
Atf2,4.108062678,4.137641055,4.153585487,4.118240228,4.126623996,4.007379502,4.095359778,3.994275916
Atp5g3,7.798751497,8.037854409,8.143211522,7.881244923,7.783191903,7.938997528,7.758738878,8.246428703
Lnp,2.350440642,2.307232273,2.205313008,2.277659402,2.306434372,2.154285368,2.095591247,2.010942921
Mtx2,3.719230275,3.769193079,4.166417506,3.948199977,4.171206507,3.853788329,4.302850412,4.415855327
Rps6-ps4,9.959084045,10.21691091,10.45169438,10.60225835,10.18562406,10.39767857,10.41331098,10.74831185
Hnrnpa3,3.924097788,3.844915451,3.858993207,3.962799565,4.032180376,3.651133032,3.861130918,3.638212557
Nfe2l2,4.426713437,4.523793046,4.414916978,4.703214921,4.425586758,4.51617556,4.388563816,4.571319409
E030042O20Rik,0.143542548,-0.057368614,0.018823623,-0.192986372,-0.057368614,-0.5037505,0.080600491,0.380391639
Agps,4.039664289,4.003192383,3.847915984,4.006638774,3.91494504,3.789052101,3.786755447,3.748070829
Ttc30b,0.483461824,-0.27773866,0.15097162,-0.956503305,-0.427459628,-0.043604576,-0.582047671,-0.497306882
Ttc30a1,0.352697293,0.173856502,-0.29728434,0.464643108,-0.102350206,-0.408503191,-0.614265684,-0.37739311
Pde11a,-0.411592898,0.231220041,-0.747323777,-1.154005749,0.244246373,-0.21155922,-0.792613259,-1.10165819
Rbm45,5.126680254,4.926762172,5.105593297,4.977933034,4.932312166,4.757152129,5.181205199,5.02758993
Prkra,1.666620762,1.925121792,1.395341015,1.989861249,1.669706513,1.401616891,1.660198626,1.902204611
Fkbp7,-0.477288229,-0.28028055,0.762072345,0.443756605,0.383892687,-0.194153962,0.054791517,-0.083332104
Plekha3,4.66813163,4.586918514,4.496218602,4.265093917,4.520055349,4.488959045,4.369104749,4.40596553
Ttn,-6.455591055,-7.267920531,-5.273934208,-5.134367404,-6.616093554,-6.145871903,-3.757161971,-5.0797687
Ccdc141,-1.097793559,-1.505957824,0.037408469,-0.115178585,-1.857766098,-1.899352198,-0.195875266,-1.197761428
Sestd1,-0.919308835,-2.572164098,0.028674674,-0.395367488,0.427541235,-0.281785113,0.63397963,0.675210061
Cwc22,3.158353119,2.899693872,2.945537357,2.996860732,2.978970819,3.118448909,2.760973231,2.807225012
Ube2e3,3.835752727,3.92706475,3.937185409,4.03380402,3.614527956,3.86953845,3.565609701,3.952096289
Itga4,8.575752702,8.338599125,8.502432926,8.133253594,8.338599125,8.133253594,8.575752702,8.055800117
Cerkl,1.296874228,1.335579258,0.857361514,1.44185694,0.599917983,1.274128394,1.104450357,0.649460657
Ssfa2,3.097885571,2.986646722,2.869780801,3.074007765,3.058023808,2.942571344,2.981029704,2.982267441
Prdx6b,2.339290181,2.533146706,2.231927864,2.048759022,2.197547409,2.303455375,2.162291422,2.362260389
Dnajc10,4.574088834,4.707316787,4.740350602,4.743793901,4.750476489,4.719785414,4.921839612,5.000376511
Nckap1,3.025474402,3.014321022,2.618712286,2.333244785,2.219091067,2.364222657,1.825895544,1.805809732
Dusp19,3.301024216,3.438211125,3.112620763,2.911157764,2.716650924,2.787431693,2.877026609,2.693736336
Nup35,1.203581518,1.08995212,0.841392037,0.960424379,0.815224107,0.566325884,0.554472893,0.335872116
Zc3h15,4.954817129,4.915206409,4.901581412,4.99075712,4.785538456,4.820841173,4.845869654,4.806896922
Itgav,3.643205819,3.615640491,3.419551487,3.56856439,3.72991693,3.842316165,3.559539661,3.45207492
Fam171b,-0.623356003,-0.958775095,-0.419643688,-1.717807296,-1.407043168,-0.489901292,-1.203986503,-1.15838111
Gm13698,0.185570541,0.671191989,0.439244369,0.072815055,-0.156923801,0.017281282,-0.235875206,0.446851956
Gm13693,0.52009943,0.443560439,0.072815055,0.447667961,-0.014569106,0.201378452,-0.014025921,-0.232654819
Gm13695,0.832823135,0.705547076,0.398187491,0.1385742,0.407388492,0.560821872,0.192374623,-0.067586998
Calcrl,2.853987634,2.805065787,2.378285611,2.670250956,2.813364862,2.691155348,2.350476537,2.355184374
Tfpi,-1.512708901,-0.677114406,-0.102724678,0.087789922,-1.829607824,-1.359386173,-0.668915863,-0.206667308
Ctnnd1,-1.590867703,-1.058169309,-1.109516087,-0.98928232,-1.314838565,-0.791401256,-0.870858885,-0.926807735
2700094K13Rik,5.928485798,5.953064202,6.010164211,5.881782108,5.659430929,5.866292859,5.782981137,6.079805881
Tmx2,3.366672783,3.506122543,3.184345397,3.488723198,3.525608209,3.451050044,3.213717752,3.459176858
Med19,3.59580968,3.63356292,3.429535222,3.758201626,3.546599486,3.471337923,3.557214216,3.368067449
Zdhhc5,4.658800775,4.680021323,4.554741453,4.565392958,4.684192976,4.811845003,4.690701373,4.718671321
Clp1,4.522806906,4.705939391,4.535819283,4.532787563,4.323966949,4.637178411,4.415523423,4.590835303
Ypel4,-0.531481667,0.355744332,1.209941731,-1.14146047,0.35935119,-0.374529809,0.978948825,0.262469036
Ube2l6,3.331732092,3.312164367,3.676344642,3.653175651,4.243739658,4.496115491,4.420609721,3.998718527
Timm10,3.712087691,3.965489174,3.38139837,3.613345853,3.836542119,3.685791615,3.368260992,3.628823964
Slc43a1,0.077159953,1.031510694,2.243308084,2.201966129,0.206252208,0.968261908,1.668471818,1.379616
Slc43a3,3.19660451,3.0388851,3.3904301,3.238692354,2.669201335,2.769707636,3.193437158,3.015900979
Prg2,0.19952675,1.276678484,2.249592045,2.529150763,2.151452741,1.970959976,1.48710458,2.261611716
Ssrp1,6.295494193,6.360065542,6.410312397,6.572635178,6.35774835,6.392703704,6.487646916,6.515820301
Tnks1bp1,3.474225577,3.500948813,3.239012623,3.292625926,2.619123598,3.028464579,2.945409885,2.758928608
Gm13736,4.762362174,4.803686675,4.52411803,4.711887311,4.40847754,4.930590406,4.115419919,4.549720662
Ptprj,4.000081161,4.082274678,3.60602635,3.479100088,4.192591143,4.131606833,3.992718287,3.795403757
Nup160,3.313487073,3.323483581,3.217757056,3.469501665,3.487774566,3.255947495,3.33575133,3.244772595
Fnbp4,4.698958058,4.209386466,4.894821169,4.60593237,5.309457929,4.372993782,5.349681533,4.51390442
Mtch2,3.286587825,3.600671202,3.478460722,3.4531461,3.176434284,3.373801142,3.290717952,3.510552016
C1qtnf4,0.164177873,-0.17378593,0.381066097,0.69072961,0.427008163,0.042660204,-0.095649199,0.867096683
Ndufs3,4.483294048,4.483989092,4.555048691,4.489808879,4.488561415,4.535165499,4.163554434,4.428406843
Kbtbd4,3.671080792,3.672183862,3.590854491,3.756063347,3.488088445,3.529994396,3.503593046,3.552441532
Ptpmt1,3.733639602,3.982012082,4.05713904,3.736358812,3.629583565,3.99249468,3.885470207,4.373131005
